@relation winequality-white-3-9_vs_5
@attribute FixedAcidity real [3.8, 14.2]
@attribute VolatileAcidity real [0.08, 1.1]
@attribute CitricAcid real [0.0, 1.66]
@attribute ResidualSugar real [0.6, 65.8]
@attribute Chlorides real [0.009, 0.346]
@attribute FreeSulfurDioxide real [2.0, 289.0]
@attribute TotalSulfurDioxide real [9.0, 440.0]
@attribute Density real [0.98711, 1.03898]
@attribute PH real [2.72, 3.82]
@attribute Sulphates real [0.22, 1.08]
@attribute Alcohol real [8.0, 14.2]
@attribute Class {positive, negative}
@inputs FixedAcidity, VolatileAcidity, CitricAcid, ResidualSugar, Chlorides, FreeSulfurDioxide, TotalSulfurDioxide, Density, PH, Sulphates, Alcohol
@outputs Class
@data
6.9, 0.34, 0.74, 11.2, 0.069, 44.0, 150.0, 0.9968, 3.0, 0.81, 9.2, negative
7.0, 0.2, 0.74, 0.8, 0.044, 19.0, 163.0, 0.9931, 3.46, 0.53, 10.2, negative
6.5, 0.24, 0.24, 1.6, 0.046, 15.0, 60.0, 0.9928, 3.19, 0.39, 9.8, negative
7.5, 0.32, 0.24, 4.6, 0.053, 8.0, 134.0, 0.9958, 3.14, 0.5, 9.1, positive
8.0, 0.3, 0.49, 9.4, 0.046, 47.0, 188.0, 0.9964, 3.14, 0.48, 10.0, negative
8.3, 0.2, 0.49, 1.7, 0.04, 34.0, 169.0, 0.9938, 3.05, 0.37, 10.1, negative
8.0, 0.18, 0.49, 1.8, 0.061, 10.0, 145.0, 0.9942, 3.23, 0.48, 10.0, negative
8.3, 0.2, 0.49, 1.7, 0.04, 34.0, 169.0, 0.9938, 3.05, 0.37, 10.1, negative
7.5, 0.19, 0.49, 1.8, 0.055, 19.0, 110.0, 0.9946, 3.33, 0.44, 9.9, negative
7.8, 0.26, 0.49, 3.1, 0.045, 21.0, 116.0, 0.9931, 3.16, 0.35, 10.3, negative
6.4, 0.18, 0.74, 11.9, 0.046, 54.0, 168.0, 0.9978, 3.58, 0.68, 10.1, negative
7.3, 0.3, 0.74, 13.5, 0.039, 46.0, 165.0, 0.9982, 3.02, 0.4, 8.7, negative
9.3, 0.31, 0.49, 1.3, 0.042, 34.0, 147.0, 0.9948, 3.11, 0.46, 9.8, negative
7.3, 0.3, 0.74, 13.5, 0.039, 46.0, 165.0, 0.9982, 3.02, 0.4, 8.7, negative
6.9, 0.27, 0.49, 23.5, 0.057, 59.0, 235.0, 1.0024, 2.98, 0.47, 8.6, negative
7.6, 0.47, 0.49, 13.0, 0.239, 42.0, 220.0, 0.9988, 2.96, 0.51, 9.2, negative
7.9, 0.22, 0.49, 3.8, 0.042, 26.0, 105.0, 0.993, 3.1, 0.39, 10.5, negative
7.8, 0.49, 0.49, 7.0, 0.043, 29.0, 149.0, 0.9952, 3.21, 0.33, 10.0, negative
7.1, 0.3, 0.49, 1.6, 0.045, 31.0, 100.0, 0.9942, 3.4, 0.59, 10.2, negative
6.6, 0.46, 0.49, 7.4, 0.052, 19.0, 184.0, 0.9956, 3.11, 0.38, 9.0, negative
5.8, 0.15, 0.49, 1.1, 0.048, 21.0, 98.0, 0.9929, 3.19, 0.48, 9.2, negative
6.6, 0.31, 0.49, 7.7, 0.05, 52.0, 220.0, 0.9964, 3.12, 0.45, 8.8, negative
6.6, 0.325, 0.49, 7.7, 0.049, 53.0, 217.0, 0.996, 3.16, 0.4, 9.3, negative
6.6, 0.26, 0.31, 4.8, 0.138, 41.0, 168.0, 0.9951, 3.2, 0.38, 9.3, negative
6.6, 0.27, 0.31, 5.3, 0.137, 35.0, 163.0, 0.9951, 3.2, 0.38, 9.3, negative
6.4, 0.35, 0.2, 5.7, 0.034, 18.0, 117.0, 0.9944, 3.33, 0.43, 10.1, negative
7.6, 0.32, 0.34, 18.35, 0.054, 44.0, 197.0, 1.0008, 3.22, 0.55, 9.0, negative
6.7, 0.25, 0.26, 1.55, 0.041, 118.5, 216.0, 0.9949, 3.55, 0.63, 9.4, positive
6.8, 0.26, 0.29, 16.95, 0.056, 48.0, 179.0, 0.9998, 3.45, 0.4, 9.6, negative
6.8, 0.22, 0.3, 13.6, 0.055, 50.0, 180.0, 0.9984, 3.44, 0.39, 9.8, negative
8.1, 0.31, 0.24, 1.6, 0.032, 10.0, 67.0, 0.9924, 3.08, 0.47, 10.5, negative
6.8, 0.3, 0.24, 6.6, 0.123, 35.0, 116.0, 0.9953, 3.07, 0.48, 9.4, negative
6.1, 0.22, 0.23, 3.1, 0.052, 15.0, 104.0, 0.9948, 3.14, 0.42, 8.7, negative
7.5, 0.15, 0.38, 1.8, 0.054, 19.0, 101.0, 0.9946, 3.24, 0.44, 10.0, negative
6.6, 0.22, 0.58, 1.1, 0.133, 52.0, 136.0, 0.9932, 3.1, 0.3, 9.1, negative
7.5, 0.22, 0.29, 4.8, 0.05, 33.0, 87.0, 0.994, 3.14, 0.42, 9.9, negative
8.0, 0.27, 0.24, 1.2, 0.044, 20.0, 102.0, 0.9929, 3.28, 0.42, 10.9, negative
6.7, 0.27, 0.25, 8.0, 0.053, 54.0, 202.0, 0.9961, 3.22, 0.43, 9.3, negative
6.9, 0.29, 0.23, 8.6, 0.056, 56.0, 215.0, 0.9967, 3.17, 0.44, 8.8, negative
6.6, 0.62, 0.2, 8.7, 0.046, 81.0, 224.0, 0.99605, 3.17, 0.44, 9.3, negative
6.6, 0.32, 0.26, 7.7, 0.054, 56.0, 209.0, 0.9961, 3.17, 0.45, 8.8, negative
6.6, 0.25, 0.35, 14.0, 0.069, 42.0, 163.0, 0.999, 3.56, 0.47, 9.8, negative
8.4, 0.17, 0.31, 5.4, 0.052, 47.0, 150.0, 0.9953, 3.24, 0.38, 9.8, negative
9.4, 0.16, 0.3, 1.4, 0.042, 26.0, 176.0, 0.9954, 3.15, 0.46, 9.1, negative
6.6, 0.37, 0.24, 2.0, 0.064, 23.0, 120.0, 0.9946, 3.32, 0.54, 9.4, negative
9.4, 0.16, 0.23, 1.6, 0.042, 14.0, 67.0, 0.9942, 3.07, 0.32, 9.5, negative
7.5, 0.33, 0.39, 12.4, 0.065, 29.0, 119.0, 0.9974, 3.16, 0.39, 9.4, negative
7.6, 0.38, 0.2, 3.4, 0.046, 9.0, 116.0, 0.9944, 3.15, 0.41, 9.4, negative
7.5, 0.33, 0.39, 12.4, 0.065, 29.0, 119.0, 0.9974, 3.16, 0.39, 9.4, negative
7.4, 0.29, 0.31, 1.7, 0.035, 23.0, 110.0, 0.9926, 3.07, 0.38, 10.9, negative
6.5, 0.32, 0.12, 11.5, 0.033, 35.0, 165.0, 0.9974, 3.22, 0.32, 9.0, negative
7.1, 0.32, 0.4, 1.5, 0.034, 13.0, 84.0, 0.9944, 3.42, 0.6, 10.4, negative
6.5, 0.32, 0.12, 11.5, 0.033, 35.0, 165.0, 0.9974, 3.22, 0.32, 9.0, negative
7.6, 0.26, 0.58, 7.9, 0.041, 62.0, 180.0, 0.9966, 3.07, 0.38, 9.0, negative
7.4, 0.44, 0.2, 11.5, 0.049, 44.0, 157.0, 0.998, 3.27, 0.44, 9.0, negative
8.3, 0.27, 0.39, 2.4, 0.058, 16.0, 107.0, 0.9955, 3.28, 0.59, 10.3, negative
5.8, 0.33, 0.2, 16.05, 0.047, 26.0, 166.0, 0.9976, 3.09, 0.46, 8.9, negative
7.9, 0.29, 0.31, 7.35, 0.034, 37.0, 154.0, 0.9938, 3.06, 0.31, 10.8, negative
7.7, 0.3, 0.42, 14.3, 0.045, 45.0, 213.0, 0.9991, 3.18, 0.63, 9.2, negative
7.7, 0.3, 0.42, 14.3, 0.045, 45.0, 213.0, 0.9991, 3.18, 0.63, 9.2, negative
7.0, 0.53, 0.02, 1.0, 0.036, 39.0, 107.0, 0.993, 3.2, 0.32, 9.0, negative
7.7, 0.3, 0.42, 14.3, 0.045, 45.0, 213.0, 0.9991, 3.18, 0.63, 9.2, negative
6.8, 0.24, 0.31, 18.3, 0.046, 40.0, 142.0, 1.0, 3.3, 0.41, 8.7, negative
6.8, 0.35, 0.44, 6.5, 0.056, 31.0, 161.0, 0.9952, 3.14, 0.44, 9.5, negative
7.8, 0.34, 0.27, 1.2, 0.04, 25.0, 106.0, 0.9932, 3.01, 0.55, 10.4, negative
6.0, 0.28, 0.35, 1.9, 0.037, 16.0, 120.0, 0.9933, 3.16, 0.69, 10.6, negative
6.6, 0.25, 0.36, 8.1, 0.045, 54.0, 180.0, 0.9958, 3.08, 0.42, 9.2, negative
7.0, 0.12, 0.19, 4.9, 0.055, 27.0, 127.0, 0.9953, 3.29, 0.41, 9.4, negative
8.8, 0.34, 0.33, 9.7, 0.036, 46.0, 172.0, 0.9966, 3.08, 0.4, 10.2, negative
7.2, 0.47, 0.65, 8.3, 0.083, 27.0, 182.0, 0.9964, 3.0, 0.35, 9.2, negative
7.2, 0.16, 0.35, 1.2, 0.031, 27.0, 84.0, 0.9928, 3.33, 0.34, 9.9, negative
6.8, 0.31, 0.32, 7.6, 0.052, 35.0, 143.0, 0.9959, 3.14, 0.38, 9.0, negative
8.3, 0.36, 0.57, 15.0, 0.052, 35.0, 256.0, 1.0001, 2.93, 0.64, 8.6, negative
6.3, 0.25, 0.44, 11.6, 0.041, 48.0, 195.0, 0.9968, 3.18, 0.52, 9.5, negative
5.7, 0.45, 0.42, 1.1, 0.051, 61.0, 197.0, 0.9932, 3.02, 0.4, 9.0, negative
6.7, 0.31, 0.44, 6.7, 0.054, 29.0, 160.0, 0.9952, 3.04, 0.44, 9.6, negative
8.0, 0.25, 0.13, 17.2, 0.036, 49.0, 219.0, 0.9996, 2.96, 0.46, 9.7, negative
6.4, 0.29, 0.28, 11.1, 0.063, 66.0, 169.0, 0.9973, 2.89, 0.57, 9.0, negative
7.2, 0.15, 0.33, 1.1, 0.027, 16.0, 63.0, 0.9937, 3.37, 0.4, 9.9, negative
8.5, 0.17, 0.31, 1.0, 0.024, 13.0, 91.0, 0.993, 2.79, 0.37, 10.1, negative
8.2, 0.21, 0.48, 1.4, 0.041, 11.0, 99.0, 0.9958, 3.17, 0.57, 9.9, negative
7.5, 0.26, 0.26, 18.35, 0.084, 33.0, 139.0, 1.0011, 3.17, 0.39, 8.8, negative
7.5, 0.26, 0.26, 18.35, 0.084, 33.0, 139.0, 1.0011, 3.17, 0.39, 8.8, negative
6.8, 0.28, 0.37, 7.0, 0.057, 35.0, 208.0, 0.9973, 3.57, 0.55, 10.2, negative
7.0, 0.12, 0.28, 6.3, 0.057, 17.0, 103.0, 0.9957, 3.5, 0.44, 9.6, negative
6.8, 0.31, 0.09, 1.4, 0.04, 56.0, 145.0, 0.9922, 3.19, 0.46, 10.0, negative
7.2, 0.15, 0.39, 1.8, 0.043, 21.0, 159.0, 0.9948, 3.52, 0.47, 10.0, negative
9.0, 0.55, 0.3, 8.1, 0.026, 14.0, 71.0, 0.993, 2.94, 0.36, 11.8, negative
6.4, 0.26, 0.4, 1.7, 0.179, 5.0, 60.0, 0.9925, 3.09, 0.54, 10.1, negative
6.9, 0.32, 0.15, 8.1, 0.046, 51.0, 180.0, 0.9958, 3.13, 0.45, 8.9, negative
5.5, 0.14, 0.27, 4.6, 0.029, 22.0, 104.0, 0.9949, 3.34, 0.44, 9.0, negative
8.7, 0.24, 0.35, 0.6, 0.042, 11.0, 71.0, 0.9926, 3.08, 0.38, 10.6, negative
8.7, 0.24, 0.35, 0.6, 0.042, 11.0, 71.0, 0.9926, 3.08, 0.38, 10.6, negative
8.3, 0.33, 0.43, 9.2, 0.046, 22.0, 126.0, 0.9982, 3.38, 0.47, 9.3, negative
11.8, 0.23, 0.38, 11.1, 0.034, 15.0, 123.0, 0.9997, 2.93, 0.55, 9.7, positive
6.8, 0.21, 0.27, 18.15, 0.042, 41.0, 146.0, 1.0001, 3.3, 0.36, 8.7, negative
8.6, 0.485, 0.29, 4.1, 0.026, 19.0, 101.0, 0.9918, 3.01, 0.38, 12.4, negative
6.8, 0.21, 0.27, 18.15, 0.042, 41.0, 146.0, 1.0001, 3.3, 0.36, 8.7, negative
6.8, 0.28, 0.44, 11.5, 0.04, 58.0, 223.0, 0.9969, 3.22, 0.56, 9.5, negative
7.6, 0.18, 0.36, 2.4, 0.049, 38.0, 123.0, 0.996, 3.6, 0.46, 10.3, negative
7.7, 0.28, 0.29, 4.3, 0.051, 25.0, 142.0, 0.9939, 3.16, 0.39, 10.2, negative
6.6, 0.27, 0.29, 5.3, 0.045, 57.0, 189.0, 0.9953, 3.31, 0.79, 9.8, negative
7.6, 0.18, 0.36, 2.4, 0.049, 38.0, 123.0, 0.996, 3.6, 0.46, 10.3, negative
9.4, 0.3, 0.32, 10.7, 0.029, 14.0, 111.0, 0.9958, 2.85, 0.42, 10.6, negative
7.2, 0.25, 0.19, 8.0, 0.044, 51.0, 172.0, 0.9964, 3.16, 0.44, 9.2, negative
8.4, 0.28, 0.4, 8.9, 0.048, 33.0, 146.0, 0.9988, 3.4, 0.46, 9.3, negative
6.7, 0.24, 0.33, 12.3, 0.046, 31.0, 145.0, 0.9983, 3.36, 0.4, 9.5, negative
6.7, 0.24, 0.33, 12.3, 0.046, 31.0, 145.0, 0.9983, 3.36, 0.4, 9.5, negative
6.0, 0.27, 0.15, 1.5, 0.056, 35.0, 128.0, 0.9936, 3.12, 0.45, 8.8, negative
6.8, 0.32, 0.34, 6.0, 0.05, 5.0, 129.0, 0.9953, 3.19, 0.4, 9.1, negative
6.5, 0.22, 0.25, 17.1, 0.05, 44.0, 138.0, 1.0001, 3.3, 0.37, 8.8, negative
6.5, 0.22, 0.25, 17.1, 0.05, 44.0, 138.0, 1.0001, 3.3, 0.37, 8.8, negative
5.7, 0.33, 0.15, 1.9, 0.05, 20.0, 93.0, 0.9934, 3.38, 0.62, 9.9, negative
7.7, 0.26, 0.32, 1.2, 0.04, 26.0, 117.0, 0.993, 3.21, 0.56, 10.8, negative
6.8, 0.25, 0.27, 10.7, 0.076, 47.0, 154.0, 0.9967, 3.05, 0.38, 9.0, negative
6.9, 0.26, 0.33, 12.6, 0.051, 59.0, 173.0, 0.998, 3.39, 0.38, 9.9, negative
6.8, 0.25, 0.27, 10.7, 0.076, 47.0, 154.0, 0.9967, 3.05, 0.38, 9.0, negative
6.0, 0.28, 0.22, 12.15, 0.048, 42.0, 163.0, 0.9957, 3.2, 0.46, 10.1, negative
6.5, 0.43, 0.28, 12.0, 0.056, 23.0, 174.0, 0.9986, 3.31, 0.55, 9.3, negative
9.1, 0.33, 0.38, 1.7, 0.062, 50.5, 344.0, 0.9958, 3.1, 0.7, 9.5, negative
6.8, 0.28, 0.39, 1.4, 0.036, 15.0, 115.0, 0.9918, 3.27, 0.72, 11.7, negative
7.0, 0.35, 0.24, 1.9, 0.04, 21.0, 144.0, 0.9923, 3.35, 0.38, 11.0, negative
7.2, 0.16, 0.26, 7.1, 0.054, 41.0, 224.0, 0.9966, 3.38, 0.55, 10.1, negative
7.2, 0.16, 0.26, 7.1, 0.054, 41.0, 224.0, 0.9966, 3.38, 0.55, 10.1, negative
7.1, 0.33, 0.64, 13.2, 0.056, 12.0, 105.0, 0.9972, 3.05, 0.39, 9.2, negative
7.7, 0.28, 0.35, 15.3, 0.056, 31.0, 117.0, 0.9998, 3.27, 0.5, 9.6, negative
7.8, 0.29, 0.33, 8.75, 0.035, 33.0, 181.0, 0.9962, 3.11, 0.46, 10.7, negative
8.4, 0.22, 0.28, 18.8, 0.028, 55.0, 130.0, 0.998, 2.96, 0.35, 11.6, negative
6.9, 0.32, 0.13, 7.8, 0.042, 11.0, 117.0, 0.996, 3.23, 0.37, 9.2, negative
7.6, 0.32, 0.58, 16.75, 0.05, 43.0, 163.0, 0.9999, 3.15, 0.54, 9.2, negative
6.9, 0.32, 0.13, 7.8, 0.042, 11.0, 117.0, 0.996, 3.23, 0.37, 9.2, negative
6.6, 0.32, 0.27, 10.9, 0.041, 37.0, 146.0, 0.9963, 3.24, 0.47, 10.0, negative
6.5, 0.39, 0.81, 1.2, 0.217, 14.0, 74.0, 0.9936, 3.08, 0.53, 9.5, negative
6.8, 0.25, 0.18, 1.4, 0.056, 13.0, 137.0, 0.9935, 3.11, 0.42, 9.5, negative
9.2, 0.23, 0.35, 10.7, 0.037, 34.0, 145.0, 0.9981, 3.09, 0.32, 9.7, negative
6.8, 0.25, 0.18, 1.4, 0.056, 13.0, 137.0, 0.9935, 3.11, 0.42, 9.5, negative
6.4, 0.24, 0.23, 7.3, 0.069, 31.0, 157.0, 0.9962, 3.25, 0.53, 9.1, negative
7.1, 0.26, 0.19, 8.2, 0.051, 53.0, 187.0, 0.996, 3.16, 0.52, 9.7, negative
7.7, 0.39, 0.34, 10.0, 0.056, 35.0, 178.0, 0.9974, 3.26, 0.6, 10.2, negative
7.8, 0.3, 0.37, 1.3, 0.051, 16.0, 96.0, 0.9941, 3.32, 0.62, 10.0, negative
7.7, 0.28, 0.58, 12.1, 0.046, 60.0, 177.0, 0.9983, 3.08, 0.46, 8.9, negative
6.5, 0.39, 0.35, 1.6, 0.049, 10.0, 164.0, 0.99516, 3.35, 0.51, 9.7, negative
7.2, 0.29, 0.18, 8.2, 0.042, 41.0, 180.0, 0.99644, 3.16, 0.49, 9.1, negative
6.7, 0.23, 0.42, 11.2, 0.047, 52.0, 171.0, 0.99758, 3.54, 0.74, 10.4, negative
7.0, 0.36, 0.14, 11.6, 0.043, 35.0, 228.0, 0.9977, 3.13, 0.51, 8.9, negative
6.3, 0.27, 0.18, 7.7, 0.048, 45.0, 186.0, 0.9962, 3.23, 0.47, 9.0, negative
6.3, 0.27, 0.18, 7.7, 0.048, 45.0, 186.0, 0.9962, 3.23, 0.47, 9.0, negative
7.6, 0.48, 0.28, 10.4, 0.049, 57.0, 205.0, 0.99748, 3.24, 0.45, 9.3, negative
6.9, 0.3, 0.21, 15.7, 0.056, 49.0, 159.0, 0.99827, 3.11, 0.48, 9.0, negative
9.4, 0.42, 0.32, 6.5, 0.027, 20.0, 167.0, 0.99479, 3.08, 0.43, 10.6, negative
6.1, 0.46, 0.32, 6.2, 0.053, 10.0, 94.0, 0.99537, 3.35, 0.47, 10.1, negative
7.4, 0.33, 0.26, 15.6, 0.049, 67.0, 210.0, 0.99907, 3.06, 0.68, 9.5, negative
6.6, 0.41, 0.24, 4.9, 0.158, 47.0, 144.0, 0.99471, 3.17, 0.49, 9.4, negative
6.7, 0.43, 0.23, 5.0, 0.157, 49.0, 145.0, 0.99471, 3.17, 0.49, 9.4, negative
6.6, 0.22, 0.28, 12.05, 0.058, 25.0, 125.0, 0.99856, 3.45, 0.45, 9.4, negative
6.0, 0.26, 0.18, 7.0, 0.055, 50.0, 194.0, 0.99591, 3.21, 0.43, 9.0, negative
6.9, 0.3, 0.21, 7.2, 0.045, 54.0, 190.0, 0.99595, 3.22, 0.48, 9.4, negative
6.9, 0.35, 0.55, 11.95, 0.038, 22.0, 111.0, 0.99687, 3.11, 0.29, 9.7, negative
6.9, 0.35, 0.55, 11.95, 0.038, 22.0, 111.0, 0.99687, 3.11, 0.29, 9.7, negative
7.5, 0.3, 0.32, 1.4, 0.032, 31.0, 161.0, 0.99154, 2.95, 0.42, 10.5, negative
8.3, 0.27, 0.34, 10.2, 0.048, 50.0, 118.0, 0.99716, 3.18, 0.51, 10.3, negative
7.2, 0.34, 0.3, 8.4, 0.051, 40.0, 167.0, 0.99756, 3.48, 0.62, 9.7, negative
7.9, 0.46, 0.4, 10.1, 0.168, 19.0, 184.0, 0.99782, 3.06, 0.62, 9.5, negative
7.9, 0.31, 0.22, 13.3, 0.048, 46.0, 212.0, 0.99942, 3.47, 0.59, 10.0, negative
7.4, 0.32, 0.27, 12.9, 0.04, 60.0, 221.0, 0.99831, 3.05, 0.66, 9.4, negative
6.0, 0.495, 0.27, 5.0, 0.157, 17.0, 129.0, 0.99396, 3.03, 0.36, 9.3, negative
8.2, 0.25, 0.46, 3.75, 0.05, 14.0, 102.0, 0.99524, 3.28, 0.58, 9.7, negative
7.6, 0.32, 0.35, 1.6, 0.092, 24.0, 138.0, 0.99438, 3.19, 0.44, 9.8, negative
6.2, 0.45, 0.73, 7.2, 0.099, 47.0, 202.0, 0.99582, 3.21, 0.43, 9.2, negative
7.6, 0.2, 0.68, 12.9, 0.042, 56.0, 160.0, 0.99841, 3.05, 0.41, 8.7, negative
8.4, 0.3, 0.25, 17.75, 0.047, 25.0, 218.0, 1.00016, 2.98, 0.66, 9.1, negative
6.6, 0.23, 0.18, 8.5, 0.044, 59.0, 188.0, 0.99558, 3.16, 0.49, 9.5, negative
8.2, 0.24, 0.3, 2.3, 0.05, 23.0, 106.0, 0.99397, 2.98, 0.5, 10.0, negative
7.3, 0.815, 0.09, 11.4, 0.044, 45.0, 204.0, 0.99713, 3.15, 0.46, 9.0, negative
6.3, 0.41, 0.16, 0.9, 0.032, 25.0, 98.0, 0.99274, 3.16, 0.42, 9.5, negative
6.8, 0.26, 0.43, 11.75, 0.045, 53.0, 198.0, 0.9969, 3.26, 0.55, 9.5, negative
6.2, 0.44, 0.18, 7.7, 0.096, 28.0, 210.0, 0.99771, 3.56, 0.72, 9.2, negative
6.3, 0.29, 0.14, 7.05, 0.045, 50.0, 177.0, 0.99564, 3.23, 0.42, 9.0, negative
6.4, 0.27, 0.17, 8.4, 0.044, 60.0, 198.0, 0.99578, 3.21, 0.47, 9.4, negative
6.6, 0.32, 0.33, 2.5, 0.052, 40.0, 210.0, 0.99316, 3.15, 0.6, 10.0, negative
6.6, 0.56, 0.15, 10.0, 0.037, 38.0, 157.0, 0.99642, 3.28, 0.52, 9.4, negative
7.1, 0.29, 0.3, 16.0, 0.036, 58.0, 201.0, 0.99954, 3.3, 0.67, 9.0, negative
6.6, 0.33, 0.24, 16.05, 0.045, 31.0, 147.0, 0.99822, 3.08, 0.52, 9.2, negative
6.6, 0.33, 0.24, 16.05, 0.045, 31.0, 147.0, 0.99822, 3.08, 0.52, 9.2, negative
8.2, 0.26, 0.33, 2.6, 0.053, 11.0, 71.0, 0.99402, 2.89, 0.49, 9.5, negative
7.6, 0.25, 0.34, 1.3, 0.056, 34.0, 176.0, 0.99434, 3.1, 0.51, 9.5, negative
6.4, 0.3, 0.16, 7.5, 0.05, 55.0, 191.0, 0.9959, 3.17, 0.49, 9.0, negative
6.0, 0.2, 0.24, 5.3, 0.075, 49.0, 201.0, 0.99466, 3.21, 0.43, 9.5, negative
6.3, 0.18, 0.22, 1.5, 0.043, 45.0, 155.0, 0.99238, 3.19, 0.48, 10.2, negative
6.4, 0.31, 0.4, 6.4, 0.039, 39.0, 191.0, 0.99513, 3.14, 0.52, 9.8, negative
6.9, 0.34, 0.36, 1.4, 0.032, 13.0, 145.0, 0.99214, 3.07, 0.52, 9.8, negative
7.5, 0.41, 0.23, 14.8, 0.054, 28.0, 174.0, 0.99898, 3.18, 0.49, 9.7, negative
7.5, 0.41, 0.23, 14.8, 0.054, 28.0, 174.0, 0.99898, 3.18, 0.49, 9.7, negative
6.6, 0.42, 0.13, 12.8, 0.044, 26.0, 158.0, 0.99772, 3.24, 0.47, 9.0, negative
6.2, 0.27, 0.18, 1.5, 0.028, 20.0, 111.0, 0.99228, 3.41, 0.5, 10.0, negative
9.0, 0.29, 0.34, 12.1, 0.03, 34.0, 177.0, 0.99706, 3.13, 0.47, 10.6, negative
6.7, 0.5, 0.38, 7.5, 0.046, 26.0, 175.0, 0.99662, 3.32, 0.54, 9.6, negative
6.2, 0.33, 0.14, 4.8, 0.052, 27.0, 128.0, 0.99475, 3.21, 0.48, 9.4, negative
6.2, 0.33, 0.14, 4.8, 0.052, 27.0, 128.0, 0.99475, 3.21, 0.48, 9.4, negative
7.6, 0.23, 0.64, 12.9, 0.033, 54.0, 170.0, 0.998, 3.0, 0.53, 8.8, negative
5.7, 0.255, 0.65, 1.2, 0.079, 17.0, 137.0, 0.99307, 3.2, 0.42, 9.4, negative
6.9, 0.28, 0.22, 10.0, 0.052, 36.0, 131.0, 0.99696, 3.08, 0.46, 9.6, negative
5.7, 0.255, 0.65, 1.2, 0.079, 17.0, 137.0, 0.99307, 3.2, 0.42, 9.4, negative
7.3, 0.37, 0.16, 14.9, 0.048, 59.0, 240.0, 0.99902, 3.13, 0.45, 8.9, negative
6.6, 0.24, 0.28, 1.8, 0.028, 39.0, 132.0, 0.99182, 3.34, 0.46, 11.4, negative
7.0, 0.14, 0.28, 1.3, 0.026, 10.0, 56.0, 0.99352, 3.46, 0.45, 9.9, negative
6.3, 0.34, 0.36, 4.9, 0.035, 31.0, 185.0, 0.9946, 3.15, 0.49, 9.7, negative
6.8, 0.26, 0.24, 1.9, 0.043, 70.0, 154.0, 0.99273, 3.18, 0.52, 10.5, negative
6.5, 0.27, 0.4, 10.0, 0.039, 74.0, 227.0, 0.99582, 3.18, 0.5, 9.4, negative
7.7, 0.3, 0.26, 18.95, 0.053, 36.0, 174.0, 0.99976, 3.2, 0.5, 10.4, negative
7.3, 0.32, 0.29, 1.5, 0.038, 32.0, 144.0, 0.99296, 3.2, 0.55, 10.8, negative
6.3, 0.21, 0.29, 11.7, 0.048, 49.0, 147.0, 0.99482, 3.22, 0.38, 10.8, negative
7.8, 0.28, 0.31, 2.1, 0.046, 28.0, 208.0, 0.99434, 3.23, 0.64, 9.8, negative
6.2, 0.26, 0.32, 15.3, 0.031, 64.0, 185.0, 0.99835, 3.31, 0.61, 9.4, negative
6.3, 0.27, 0.46, 11.1, 0.053, 44.0, 177.0, 0.99691, 3.18, 0.67, 9.4, negative
6.5, 0.3, 0.39, 7.8, 0.038, 61.0, 219.0, 0.9959, 3.19, 0.5, 9.4, negative
6.6, 0.36, 0.52, 10.1, 0.05, 29.0, 140.0, 0.99628, 3.07, 0.4, 9.4, negative
6.15, 0.21, 0.37, 3.2, 0.021, 20.0, 80.0, 0.99076, 3.39, 0.47, 12.0, negative
8.7, 0.31, 0.73, 14.35, 0.044, 27.0, 191.0, 1.00013, 2.96, 0.88, 8.7, negative
7.2, 0.24, 0.27, 11.4, 0.034, 40.0, 174.0, 0.99773, 3.2, 0.44, 9.0, negative
7.6, 0.23, 0.4, 5.2, 0.066, 14.0, 91.0, 0.99488, 3.17, 0.8, 9.7, negative
7.0, 0.34, 0.39, 6.9, 0.066, 43.0, 162.0, 0.99561, 3.11, 0.53, 9.5, negative
6.4, 0.68, 0.26, 3.4, 0.069, 25.0, 146.0, 0.99347, 3.18, 0.4, 9.3, negative
8.3, 0.4, 0.41, 8.2, 0.05, 15.0, 122.0, 0.9979, 3.39, 0.49, 9.3, negative
6.8, 0.26, 0.4, 7.5, 0.046, 45.0, 179.0, 0.99583, 3.2, 0.49, 9.3, negative
6.6, 0.24, 0.38, 8.0, 0.042, 56.0, 187.0, 0.99577, 3.21, 0.46, 9.2, negative
6.5, 0.23, 0.36, 16.3, 0.038, 43.0, 133.0, 0.99924, 3.26, 0.41, 8.8, negative
6.5, 0.23, 0.36, 16.3, 0.038, 43.0, 133.0, 0.99924, 3.26, 0.41, 8.8, negative
6.5, 0.23, 0.36, 16.3, 0.038, 43.0, 133.0, 0.99924, 3.26, 0.41, 8.8, negative
7.8, 0.25, 0.34, 13.7, 0.044, 66.0, 184.0, 0.99976, 3.22, 0.75, 8.9, negative
7.8, 0.25, 0.34, 13.7, 0.044, 66.0, 184.0, 0.99976, 3.22, 0.75, 8.9, negative
6.4, 0.21, 0.44, 7.4, 0.045, 47.0, 182.0, 0.9957, 3.24, 0.46, 9.1, negative
7.8, 0.25, 0.34, 13.7, 0.044, 66.0, 184.0, 0.99976, 3.22, 0.75, 8.9, negative
8.2, 0.37, 0.64, 13.9, 0.043, 22.0, 171.0, 0.99873, 2.99, 0.8, 9.3, negative
7.9, 0.51, 0.34, 2.6, 0.049, 13.0, 135.0, 0.99335, 3.09, 0.51, 10.0, negative
