@relation  winequality-white-3-9_vs_5
@attribute FixedAcidity real[3.8,14.2]
@attribute VolatileAcidity real[0.08,1.1]
@attribute CitricAcid real[0.0,1.66]
@attribute ResidualSugar real[0.6,65.8]
@attribute Chlorides real[0.009,0.346]
@attribute FreeSulfurDioxide real[2.0,289.0]
@attribute TotalSulfurDioxide real[9.0,440.0]
@attribute Density real[0.98711,1.03898]
@attribute PH real[2.72,3.82]
@attribute Sulphates real[0.22,1.08]
@attribute Alcohol real[8.0,14.2]
@attribute Class{positive,negative}
@inputs FixedAcidity,VolatileAcidity,CitricAcid,ResidualSugar,Chlorides,FreeSulfurDioxide,TotalSulfurDioxide,Density,PH,Sulphates,Alcohol
@outputs Class
@data
6.6, 0.25, 0.33, 8.5, 0.042, 29.0, 141.0, 0.99546, 3.28, 0.6, 10.4, negative
6.6, 0.32, 0.41, 7.2, 0.048, 55.0, 178.0, 0.99537, 3.2, 0.46, 9.4, negative
7.8, 0.25, 0.34, 13.7, 0.044, 66.0, 184.0, 0.99976, 3.22, 0.75, 8.9, negative
6.7, 0.5, 0.63, 13.4, 0.078, 81.0, 238.0, 0.9988, 3.08, 0.44, 9.2, negative
6.3, 0.32, 0.32, 1.5, 0.03, 24.0, 101.0, 0.98923, 3.21, 0.42, 13.0, negative
5.6, 0.35, 0.37, 1.0, 0.038, 6.0, 72.0, 0.9902, 3.37, 0.34, 11.4, negative
9.1, 0.33, 0.38, 1.7, 0.062, 50.5, 344.0, 0.9958, 3.1, 0.7, 9.5, negative
7.8, 0.25, 0.37, 1.0, 0.043, 10.0, 80.0, 0.99128, 3.08, 0.38, 11.4, negative
7.0, 0.16, 0.32, 8.3, 0.045, 38.0, 126.0, 0.9958, 3.21, 0.34, 9.2, negative
6.5, 0.23, 0.36, 16.3, 0.038, 43.0, 133.0, 0.99924, 3.26, 0.41, 8.8, negative
7.3, 0.32, 0.35, 1.4, 0.05, 8.0, 163.0, 0.99244, 3.24, 0.42, 10.7, negative
7.1, 0.24, 0.41, 17.8, 0.046, 39.0, 145.0, 0.9998, 3.32, 0.39, 8.7, negative
6.3, 0.29, 0.14, 7.05, 0.045, 50.0, 177.0, 0.99564, 3.23, 0.42, 9.0, negative
5.5, 0.32, 0.13, 1.3, 0.037, 45.0, 156.0, 0.99184, 3.26, 0.38, 10.7, negative
7.6, 0.39, 0.46, 11.7, 0.084, 55.0, 170.0, 0.99773, 2.91, 0.51, 9.0, negative
6.4, 0.46, 0.22, 14.7, 0.047, 51.0, 183.0, 0.998275, 3.39, 0.6, 10.5, negative
6.5, 0.32, 0.12, 11.5, 0.033, 35.0, 165.0, 0.9974, 3.22, 0.32, 9.0, negative
7.2, 0.25, 0.19, 8.0, 0.044, 51.0, 172.0, 0.9964, 3.16, 0.44, 9.2, negative
6.6, 0.33, 0.24, 16.05, 0.045, 31.0, 147.0, 0.99822, 3.08, 0.52, 9.2, negative
8.6, 0.23, 0.4, 4.2, 0.035, 17.0, 109.0, 0.9947, 3.14, 0.53, 9.7, negative
7.5, 0.17, 0.34, 1.4, 0.035, 13.0, 102.0, 0.9918, 3.05, 0.74, 11.0, negative
4.9, 0.335, 0.14, 1.3, 0.036, 69.0, 168.0, 0.99212, 3.47, 0.46, 10.4666666666667, negative
6.4, 0.29, 0.44, 3.6, 0.2, 75.0, 181.0, 0.9942, 3.02, 0.41, 9.1, negative
7.9, 0.46, 0.4, 10.1, 0.168, 19.0, 184.0, 0.99782, 3.06, 0.62, 9.5, negative
7.0, 0.14, 0.28, 1.3, 0.026, 10.0, 56.0, 0.99352, 3.46, 0.45, 9.9, negative
6.9, 0.34, 0.74, 11.2, 0.069, 44.0, 150.0, 0.9968, 3.0, 0.81, 9.2, negative
7.7, 0.28, 0.35, 15.3, 0.056, 31.0, 117.0, 0.9998, 3.27, 0.5, 9.6, negative
6.8, 0.22, 0.3, 13.6, 0.055, 50.0, 180.0, 0.9984, 3.44, 0.39, 9.8, negative
6.7, 0.41, 0.01, 2.8, 0.048, 39.0, 137.0, 0.9942, 3.24, 0.35, 9.5, negative
6.6, 0.25, 0.51, 8.0, 0.047, 61.0, 189.0, 0.99604, 3.22, 0.49, 9.2, negative
6.7, 0.24, 0.32, 10.3, 0.079, 37.0, 122.0, 0.99662, 3.02, 0.45, 8.8, negative
6.2, 0.31, 0.23, 3.3, 0.052, 34.0, 113.0, 0.99429, 3.16, 0.48, 8.4, negative
8.1, 0.5, 0.47, 1.1, 0.037, 23.0, 126.0, 0.9938, 3.21, 0.42, 10.9, negative
7.3, 0.32, 0.29, 1.5, 0.038, 32.0, 144.0, 0.99296, 3.2, 0.55, 10.8, negative
9.1, 0.28, 0.49, 2.0, 0.059, 10.0, 112.0, 0.9958, 3.15, 0.46, 10.1, negative
6.6, 0.22, 0.58, 1.1, 0.133, 52.0, 136.0, 0.9932, 3.1, 0.3, 9.1, negative
6.4, 0.15, 0.29, 1.8, 0.044, 21.0, 115.0, 0.99166, 3.1, 0.38, 10.2, negative
5.3, 0.165, 0.24, 1.1, 0.051, 25.0, 105.0, 0.9925, 3.32, 0.47, 9.1, negative
7.7, 0.28, 0.35, 15.3, 0.056, 31.0, 117.0, 0.9998, 3.27, 0.5, 9.6, negative
6.2, 0.28, 0.51, 7.9, 0.056, 49.0, 206.0, 0.9956, 3.18, 0.52, 9.4, negative
7.7, 0.27, 0.61, 12.0, 0.046, 64.0, 179.0, 0.9982, 3.07, 0.46, 8.9, negative
7.0, 0.16, 0.32, 8.3, 0.045, 38.0, 126.0, 0.9958, 3.21, 0.34, 9.2, negative
6.8, 0.34, 0.44, 6.6, 0.052, 28.0, 156.0, 0.9955, 3.14, 0.41, 9.6, negative
8.0, 0.23, 0.41, 1.1, 0.048, 35.0, 150.0, 0.99168, 3.09, 0.47, 11.2, negative
6.7, 0.25, 0.36, 8.6, 0.037, 63.0, 206.0, 0.99553, 3.18, 0.5, 9.6, negative
7.9, 0.29, 0.31, 7.35, 0.034, 37.0, 154.0, 0.9938, 3.06, 0.31, 10.8, negative
6.6, 0.19, 0.33, 1.8, 0.035, 42.0, 148.0, 0.99196, 3.15, 0.36, 10.2, negative
7.2, 0.4, 0.49, 1.1, 0.048, 11.0, 138.0, 0.9929, 3.01, 0.42, 9.3, negative
6.7, 0.25, 0.13, 1.2, 0.041, 81.0, 174.0, 0.992, 3.14, 0.42, 9.8, negative
7.1, 0.31, 0.5, 14.5, 0.059, 6.0, 148.0, 0.9983, 2.94, 0.44, 9.1, negative
7.2, 0.34, 0.3, 8.4, 0.051, 40.0, 167.0, 0.99756, 3.48, 0.62, 9.7, negative
7.0, 0.34, 0.1, 3.5, 0.044, 17.0, 63.0, 0.9937, 3.01, 0.39, 9.2, negative
7.3, 0.23, 0.34, 9.3, 0.052, 19.0, 86.0, 0.99574, 3.04, 0.56, 10.0, negative
6.9, 0.24, 0.4, 15.4, 0.052, 81.0, 198.0, 0.9986, 3.2, 0.69, 9.4, negative
7.7, 0.28, 0.35, 15.3, 0.056, 31.0, 117.0, 0.9998, 3.27, 0.5, 9.6, negative
6.8, 0.26, 0.24, 1.9, 0.043, 70.0, 154.0, 0.99273, 3.18, 0.52, 10.5, negative
8.7, 0.31, 0.73, 14.35, 0.044, 27.0, 191.0, 1.00013, 2.96, 0.88, 8.7, negative
7.3, 0.32, 0.25, 7.2, 0.056, 47.0, 180.0, 0.9961, 3.08, 0.47, 8.8, negative
6.6, 0.32, 0.24, 1.3, 0.06, 42.5, 204.0, 0.99512, 3.59, 0.51, 9.2, negative
6.1, 0.46, 0.32, 6.2, 0.053, 10.0, 94.0, 0.99537, 3.35, 0.47, 10.1, negative
7.5, 0.26, 0.26, 18.35, 0.084, 33.0, 139.0, 1.0011, 3.17, 0.39, 8.8, negative
8.0, 0.27, 0.57, 10.4, 0.053, 18.0, 134.0, 0.99732, 3.12, 0.68, 9.0, negative
6.8, 0.34, 0.69, 1.3, 0.058, 12.0, 171.0, 0.9931, 3.06, 0.47, 9.7, negative
5.9, 0.19, 0.37, 0.8, 0.027, 3.0, 21.0, 0.9897, 3.09, 0.31, 10.8, negative
7.7, 0.34, 0.58, 11.1, 0.039, 41.0, 151.0, 0.9978, 3.06, 0.49, 8.6, negative
7.2, 0.34, 0.23, 8.9, 0.105, 22.0, 155.0, 0.99692, 3.01, 0.58, 9.5, negative
4.5, 0.19, 0.21, 0.95, 0.033, 89.0, 159.0, 0.99332, 3.34, 0.42, 8.0, negative
7.2, 0.47, 0.16, 5.9, 0.048, 14.0, 125.0, 0.99428, 3.09, 0.49, 9.8, negative
